index;x;y;z
2235;-0.351715;0.572037;0.484955
2236;-0.407715;0.588730;0.353729
2237;-0.350388;0.558472;0.550827
2238;-0.323624;0.870804;0.533112
2239;-0.398102;0.808640;0.365341
2240;-0.375473;0.950195;0.430618
2241;-0.441879;0.853241;0.634933
2242;-0.579941;0.852798;0.602264
2243;-0.650330;0.831299;0.555023
2244;-0.526718;0.899567;0.396027
2245;-0.285797;0.799347;0.562622
2246;-0.296631;0.766571;0.352402
2247;-0.308914;0.778290;0.408020
2248;-0.317612;0.856369;0.382706
2249;-0.364014;0.968658;0.504227
2250;-0.496185;0.864655;0.719299
2251;-0.520432;0.908813;0.488937
2252;-0.467117;0.734100;0.629776
2253;-0.318924;0.773544;0.544067
2254;-0.232193;0.771500;0.466339
2255;-0.043076;0.462769;0.224960
2256;-0.188416;0.639694;0.381241
2257;-0.441376;0.392181;0.872375
2258;-0.844910;1.126129;1.074219
2259;-0.815933;0.977615;0.380112
2260;-0.493668;0.794662;0.651093
2261;-0.138962;0.747559;0.513580
2262;-0.137512;0.860794;0.382950
2263;-0.241898;0.820755;0.453537
2264;-0.225723;0.677475;0.477341
2265;-0.238998;0.663483;0.525162
2266;-0.277161;0.898300;0.400452
2267;-0.330673;0.693466;0.509857
2268;-0.329849;0.576569;0.596100
2269;-0.421280;0.605057;0.404068
2270;-0.659775;0.709244;0.503098
2271;-0.700897;0.883209;0.559067
2272;-0.696243;0.952255;0.613312
2273;-0.502289;0.806992;0.456329
2274;-0.332199;0.724548;0.417603
2275;-0.299896;0.847855;0.495697
2276;-0.271500;0.964783;0.520905
2277;-0.274292;0.841644;0.553864
2278;-0.353943;0.676575;0.568359
2279;-0.306763;0.774933;0.313126
2280;-0.368286;0.812134;0.478409
2281;-0.360703;0.867767;0.387802
2282;-0.369827;0.882263;0.514893
2283;-0.324326;0.840759;0.647476
2284;-0.333267;0.740448;0.707550
2285;-0.280365;0.841415;0.528214
2286;-0.315445;0.621918;0.472916
2287;-0.466690;0.598663;0.436310
2288;-0.396149;0.723740;0.568283
2289;-0.589417;1.030884;0.831741
2290;-0.511368;1.281830;0.670700
2291;-0.574005;0.904266;0.627655
2292;0.001343;0.591309;0.194321
2293;0.005646;0.379745;0.284470
2294;-0.220551;0.330826;0.530991
2295;-0.528793;0.620789;0.580688
2296;-0.729874;0.996231;0.627930
2297;-0.470840;0.887619;0.504898
2298;-0.397842;0.866974;0.416992
2299;-0.368652;0.823471;0.466797
2300;-0.368729;0.742355;0.294113
2301;-0.583282;0.779343;0.557938
2302;-0.451935;0.686752;0.475983
2303;-0.379944;1.031403;0.436417
2304;-0.242035;0.946701;0.454208
2305;-0.342667;0.802383;0.700668
2306;-0.343277;0.718658;0.429550
2307;-0.243149;0.784332;0.216232
2308;-0.308121;0.914230;0.598877
2309;-0.358475;0.806030;0.657104
2310;-0.452530;0.797394;0.467392
2311;-0.445877;0.776962;0.527008
2312;-0.374924;0.773483;0.635666
2313;-0.280258;0.819168;0.588074
2314;-0.305450;0.752686;0.533279
2315;-0.429321;0.711044;0.633865
2316;-0.371933;0.898911;0.538300
2317;-0.502243;0.894852;0.572983
2318;-0.376221;1.025177;0.528214
2319;-0.363174;0.547867;0.532928
2320;-0.114105;0.653442;0.297760
2321;-0.334976;0.640015;0.527008
2322;-0.501175;0.667007;0.706345
2323;-0.464447;0.720612;0.394241
2324;-0.427368;0.850601;0.557709
2325;-0.343979;0.723343;0.572235
2326;-0.107407;0.530350;0.042465
2327;-0.327118;0.490021;0.513901
2328;-0.276947;0.512924;0.466690
2329;-0.498779;0.813171;0.428040
2330;-0.719452;1.176651;0.546143
2331;-0.611374;1.422760;0.725327
2332;-0.380035;1.126694;0.598587
2333;-0.286621;0.783371;0.408890
2334;-0.220688;0.553818;0.294464
2335;-0.120987;0.527481;0.260681
2336;-0.122589;0.625198;0.225830
2337;-0.305389;0.928513;0.513855
2338;-0.360764;0.942398;0.464172
2339;-0.581100;1.050201;0.620178
2340;-0.740646;0.902390;0.933380
2341;-0.772614;0.866028;0.702484
2342;-0.454132;0.748428;0.582001
2343;-0.357285;0.815430;0.515106
2344;-0.312531;0.744751;0.526047
2345;-0.232681;0.677002;0.375946
2346;-0.325912;0.593231;0.560349
2347;-0.359116;0.851196;0.470444
2348;-0.261780;0.656570;0.546951
2349;-0.441238;0.775940;0.452103
2350;-0.291962;0.702744;0.531387
2351;-0.356750;0.829498;0.584457
2352;-0.375519;0.674698;0.643692
2353;-0.442291;0.696228;0.689880
2354;-0.477921;0.795288;0.591461
2355;-0.471100;0.868835;0.499634
2356;-0.331787;0.669418;0.401382
2357;-0.150970;0.514099;0.092056
2358;-0.164474;0.373657;0.142029
2359;-0.286224;0.389069;0.283691
2360;-0.480698;0.780045;0.408707
2361;-0.815170;1.360840;0.872787
2362;-0.640274;1.499039;0.997070
2363;-0.275330;1.072433;0.537231
2364;-0.170517;0.747482;0.361694
2365;-0.223816;0.593292;0.332932
2366;-0.243805;0.749496;0.430252
2367;-0.355927;0.848236;0.500183
2368;-0.361221;0.840347;0.491943
2369;-0.339737;0.770874;0.492264
2370;-0.442886;0.766434;0.553482
2371;-0.458923;0.805161;0.520599
2372;-0.393967;0.955292;0.569336
2373;-0.373123;0.949280;0.643616
2374;-0.417175;0.795761;0.633224
2375;-0.340363;0.649017;0.539169
2376;-0.447083;0.731140;0.380188
2377;-0.518402;0.459213;0.552231
2378;-0.309799;1.092117;0.469696
2379;-0.357285;0.574417;0.691223
2380;-0.185471;0.836823;0.323395
2381;-0.374878;0.608902;0.627014
2382;-0.326645;0.794388;0.517166
2383;-0.296494;0.563721;0.582138
2384;-0.513245;0.610703;0.660156
2385;-0.202744;0.526733;0.453766
2386;-0.316238;0.688660;0.291718
2387;-0.419647;0.797791;0.472214
2388;-0.505890;1.116318;0.778000
2389;-0.548721;1.048645;0.778473
2390;-0.399643;0.794785;0.507599
2391;-0.266983;0.617386;0.388718
2392;-0.066193;0.656723;0.476425
2393;-0.231964;0.810715;0.398666
2394;-0.406876;1.000427;0.569809
2395;-0.391296;0.983490;0.797180
2396;-0.257553;0.612885;0.405167
2397;-0.301407;0.645126;0.378326
2398;-0.211212;0.914902;0.349075
2399;-0.272919;0.728363;0.656342
2400;-0.212479;0.842880;0.561264
2401;-0.597000;0.787323;0.937622
2402;-0.556412;0.752213;1.059265
2403;-0.430969;1.123154;0.768936
2404;-0.232635;0.915436;0.442368
2405;-0.086472;0.508987;0.314743
2406;-0.205704;0.507370;0.388718
2407;-0.357529;0.759476;0.683289
2408;-0.239456;0.741196;0.362595
2409;-0.544876;1.068451;0.780365
2410;-0.362839;1.038193;0.912628
2411;-0.393234;0.939636;0.502853
2412;-0.217285;0.510681;0.165176
2413;-0.074371;0.358292;0.108627
2414;-0.132889;0.260513;0.460083
2415;-0.289200;0.298477;0.370529
2416;-0.525040;0.745361;0.474197
2417;-0.507034;0.885849;0.792969
2418;-0.585648;1.262772;0.578644
2419;-0.555588;1.233032;0.655441
2420;-0.391022;0.894012;0.606308
2421;-0.309616;0.654221;0.408737
2422;-0.443451;0.691574;0.561218
2423;-0.436874;0.948593;0.345810
2424;-0.430237;0.994308;0.490585
2425;-0.393097;0.957565;0.625107
2426;-0.239151;0.744553;0.471588
2427;-0.326859;0.820969;0.466324
2428;-0.153717;0.784470;0.356903
2429;-0.210419;0.811813;0.348267
2430;-0.383514;0.666550;0.461227
2431;-0.580521;0.778122;0.598434
2432;-0.529800;1.118851;0.382141
2433;-0.532578;0.694397;0.704605
2434;-0.340179;0.990280;0.685028
2435;-0.705521;0.869217;0.803070
2436;-0.579086;0.617874;0.539597
2437;-0.459900;0.894516;0.575546
2438;-0.628296;0.934448;0.682114
2439;-0.526764;1.132782;0.881897
2440;-0.275070;1.119781;0.111572
2441;-0.648804;1.191895;0.611511
2442;-0.163559;0.678406;0.342331
2443;-0.272232;0.463898;-0.157532
2444;-0.185547;0.031494;0.206711
2445;-0.138947;-0.038452;0.125900
2446;-0.132156;0.015900;0.025879
2447;-0.014618;0.584442;0.166458
2448;-0.336639;0.981140;0.355209
2449;-0.568771;0.739059;0.652847
2450;-0.527359;1.004288;0.972031
2451;-0.888443;1.552017;1.029572
2452;-0.678665;1.831497;1.281296
2453;-0.137512;0.577789;0.395554
2454;-0.124527;0.328995;0.352463
2455;-0.310913;0.246078;0.389404
2456;-0.303101;0.363358;0.259689
2457;-0.817993;0.652328;0.291229
2458;-0.777176;0.758347;0.419479
2459;-0.827454;1.470871;1.173721
2460;-0.494156;1.271576;0.844269
2461;-0.422699;0.849838;0.220001
2462;-0.300278;0.819839;0.159317
2463;-0.145187;0.980911;0.151077
2464;-0.006409;0.703156;0.091965
2465;-0.327606;0.604965;0.124390
2466;-0.168854;0.699066;0.273315
2467;-0.297882;0.842499;0.049301
2468;0.055695;0.984940;0.710999
2469;-0.402054;0.602631;0.691422
2470;-0.459320;0.673782;0.569946
2471;-0.562637;1.533035;0.876648
2472;-0.490662;1.252106;0.839935
2473;-0.280624;0.707520;0.872192
2474;-0.083221;0.422256;0.561569
2475;0.020737;0.366959;0.161942
2476;-0.242950;0.756104;0.138138
2477;-0.043808;0.525558;0.322357
2478;-0.576920;0.887100;0.536285
2479;-0.713608;0.665939;0.391586
2480;-0.612839;0.812195;0.463074
2481;-0.365219;0.928802;0.455124
2482;-0.191849;0.711777;0.550858
2483;-0.138580;0.672287;0.421936
2484;-0.421158;0.543152;0.491165
2485;-0.523529;0.507050;0.647781
2486;-0.634415;0.905457;0.715698
2487;-0.438217;0.849838;0.517700
2488;-0.449310;0.859940;0.564941
2489;-0.490646;0.879807;0.569443
2490;-0.561935;0.634109;0.469742
2491;-0.527176;0.654572;0.579987
2492;-0.420273;0.837494;0.328644
2493;-0.277420;0.706055;0.426392
2494;-0.322281;0.776184;0.336075
2495;-0.366394;0.942459;0.470184
2496;-0.439133;1.004929;0.653793
2497;-0.375900;0.801224;0.456345
2498;-0.352921;0.737671;0.349060
2499;-0.302200;0.828903;0.670471
2500;-0.275864;0.917236;0.448380
2501;-0.356277;0.836273;0.636185
2502;-0.363205;0.879211;0.473373
2503;-0.337250;0.693481;0.532104
2504;-0.270035;0.695053;0.595810
2505;-0.244553;0.791809;0.622574
2506;-0.298157;0.800537;0.569336
2507;-0.473343;0.795532;0.700134
2508;-0.565201;0.676544;0.734955
2509;-0.562943;0.889633;0.573227
2510;-0.339706;0.732086;0.516632
2511;-0.253906;0.682144;0.485733
2512;-0.105164;0.707657;0.402939
2513;-0.119308;0.799088;0.402573
2514;-0.186050;0.522980;0.432083
2515;-0.427399;0.823410;0.562454
2516;-0.403091;1.039429;0.713058
2517;-0.308136;1.126114;0.472992
2518;-0.237488;0.542130;0.488159
2519;-0.318802;0.467529;0.394318
2520;-0.594849;0.666473;0.342392
2521;-0.601669;0.798401;0.548050
2522;-0.502014;0.843216;0.489578
2523;-0.526154;0.766464;0.554245
2524;-0.589737;1.019684;0.592972
2525;-0.375290;0.999603;0.301086
2526;-0.436951;0.810043;0.407303
2527;-0.262726;0.694214;0.405197
2528;-0.423019;0.884918;0.368607
2529;-0.253723;0.860153;0.320526
2530;-0.206451;0.671616;0.231171
2531;-0.146286;0.652847;0.329269
2532;-0.215286;0.625168;0.253479
2533;-0.096771;0.809525;0.246078
2534;-0.621735;1.297195;0.946564
2535;-0.572800;1.186951;0.832611
2536;-0.546173;0.820389;0.782455
2537;-0.329239;0.632385;0.652893
2538;-0.390671;0.841431;0.609695
2539;-0.284607;0.816895;0.513901
2540;-0.244156;0.644623;0.392410
2541;-0.248123;0.641785;0.298691
2542;-0.163437;0.766861;0.363892
2543;-0.205597;0.756287;0.413681
2544;-0.275009;0.768661;0.479843
2545;-0.265121;0.885483;0.591507
2546;-0.293427;0.893097;0.447067
2547;-0.262390;0.891907;0.601105
2548;-0.247437;0.855438;0.473755
2549;-0.349228;0.647186;0.591217
2550;-0.420563;0.667892;0.485794
2551;-0.464630;0.762985;0.509491
2552;-0.488663;0.791565;0.531799
2553;-0.487335;0.773026;0.545303
2554;-0.565796;0.892197;0.445496
2555;-0.589172;0.967087;0.592255
2556;-0.515442;1.064713;0.469177
2557;-0.250397;0.775146;0.429871
2558;-0.263992;0.755676;0.538071
2559;-0.220337;0.745575;0.319366
2560;-0.314331;0.782364;0.331985
2561;-0.246048;0.804291;0.556198
2562;-0.190964;0.763214;0.551758
2563;-0.304779;0.819107;0.527405
2564;-0.290237;1.011322;0.458847
2565;-0.539749;0.994659;0.784424
2566;-0.551102;1.064178;0.736115
2567;-0.321167;0.832916;0.442535
2568;-0.279236;0.617020;0.643555
2569;-0.343903;0.621872;0.535080
2570;-0.267899;0.614716;0.587067
2571;-0.348328;0.682739;0.392014
2572;-0.291412;0.783066;0.395264
2573;-0.309494;0.839508;0.544968
2574;-0.430511;0.737396;0.353210
2575;-0.258972;0.694443;0.279495
2576;-0.122986;0.724426;0.496964
2577;-0.141998;0.774338;0.656235
2578;-0.154160;0.744873;0.385880
2579;-0.453506;0.749161;0.605621
2580;-0.402374;0.691315;0.539108
2581;-0.470901;0.912857;0.465759
2582;-0.524078;0.997574;0.607224
2583;-0.499191;1.076019;0.542542
2584;-0.550293;0.818115;0.502899
2585;-0.457687;0.782959;0.483368
2586;-0.356812;0.765594;0.295319
2587;-0.278549;0.765060;0.345291
2588;-0.327057;0.852661;0.300262
2589;-0.409485;0.893036;0.432861
2590;-0.507797;1.013931;0.572937
2591;-0.313400;0.934784;0.482315
2592;-0.159271;0.728302;0.419495
2593;-0.328796;0.687378;0.518906
2594;-0.473236;0.864517;0.525574
2595;-0.439941;0.956741;0.557892
2596;-0.346252;0.960052;0.650970
2597;-0.326248;0.796127;0.736588
2598;-0.234100;0.775848;0.414734
2599;-0.202148;0.491013;0.342270
2600;-0.246384;0.597290;0.511871
2601;-0.306671;0.840027;0.408142
2602;-0.509201;0.887634;0.608276
2603;-0.506378;1.012299;0.501541
2604;-0.407822;0.950684;0.539261
2605;-0.284851;0.995010;0.515610
2606;-0.407028;0.659653;0.571884
2607;-0.373840;0.545502;0.233704
2608;-0.161774;0.456696;0.223907
2609;-0.187561;0.657059;0.366470
2610;-0.316406;0.719269;0.458878
2611;-0.592422;0.964142;0.664185
2612;-0.526566;1.010162;0.484207
2613;-0.381378;0.955490;0.400528
2614;-0.176743;0.709198;0.436630
2615;-0.274170;0.725250;0.334000
2616;-0.643829;0.845474;0.699539
2617;-0.649048;0.956070;0.475281
2618;-0.479080;0.915634;0.772354
2619;-0.302856;0.740372;0.438309
2620;-0.228424;0.683792;0.480408
2621;-0.262878;0.788910;0.441437
2622;-0.285614;0.921738;0.556366
2623;-0.340637;0.960388;0.644562
2624;-0.223663;0.852295;0.371429
2625;-0.241806;0.793839;0.589920
2626;-0.248016;0.943314;0.504517
2627;-0.431549;0.841599;0.586792
2628;-0.453186;0.641068;0.584167
2629;-0.422348;0.899597;0.423904
2630;-0.308792;0.832581;0.473846
2631;-0.369537;0.825470;0.483215
2632;-0.344055;0.773010;0.400024
2633;-0.188614;0.749802;0.285339
2634;-0.156525;0.606934;0.479599
2635;-0.254913;0.558014;0.665115
2636;-0.356339;0.568085;0.515198
2637;-0.381668;0.714737;0.600494
2638;-0.480225;1.085632;0.752197
2639;-0.464005;1.258530;0.534393
2640;-0.505234;0.977219;0.434753
2641;-0.417130;0.732803;0.371841
2642;-0.363480;0.486145;0.398071
2643;-0.294128;0.579971;0.311996
2644;-0.335663;0.944946;0.497406
2645;-0.404465;1.232132;0.781448
2646;-0.287537;1.024658;0.480209
2647;-0.255600;0.709473;0.529877
2648;-0.316452;0.579788;0.444595
2649;-0.337234;0.698303;0.495972
2650;-0.375000;0.790939;0.637909
2651;-0.306839;0.743912;0.490829
2652;-0.301834;0.762939;0.519730
2653;-0.348175;0.870667;0.700760
2654;-0.425690;0.735916;0.706177
2655;-0.508484;0.766953;0.704758
2656;-0.602448;0.935364;0.689346
2657;-0.528107;0.912003;0.631180
2658;-0.364136;0.839661;0.493622
2659;-0.138138;0.601166;0.426956
2660;0.107681;0.583237;0.264587
2661;-0.153076;0.479111;0.486206
2662;-0.322388;0.488922;0.218414
2663;-0.181992;0.775024;0.745758
2664;-0.206512;0.682709;0.305603
2665;-0.377243;0.396225;0.753723
2666;-0.247543;1.030365;0.885147
2667;-0.629196;1.287582;0.729752
2668;-0.486191;1.400742;0.603210
2669;-0.419327;0.980255;0.636215
2670;-0.200943;0.424988;0.054733
2671;-0.011292;-0.027878;0.148407
2672;-0.071381;0.064529;0.155716
2673;-0.289856;0.731400;0.659531
2674;-0.639999;1.629257;1.341949
2675;-0.534271;1.566437;0.823959
2676;-0.267059;0.860901;0.644638
2677;-0.554688;0.871277;0.314438
2678;-0.428757;0.931076;0.474365
2679;-0.315140;0.897095;0.561127
2680;-0.162399;0.510880;0.642120
2681;-0.263611;0.665192;0.512192
2682;-0.067719;0.706772;0.201324
2683;-0.381699;0.820374;0.529358
2684;-0.523712;0.800125;0.763290
2685;-0.505157;0.818680;0.451736
2686;-0.380081;0.905533;0.462189
2687;-0.491302;0.769943;0.524139
2688;-0.495422;0.732697;0.549728
2689;-0.466476;0.872772;0.656906
2690;-0.238495;0.859482;0.691711
2691;-0.104980;0.745148;0.434280
2692;-0.037750;0.342850;0.414246
2693;-0.017838;0.228745;0.130890
2694;-0.136154;0.376297;0.093735
2695;-0.440018;0.593628;0.705078
2696;-0.657700;1.051941;0.810043
2697;-0.788452;1.477203;0.718124
2698;-0.427246;1.449860;0.656845
2699;-0.165466;0.923355;0.564087
2700;-0.167267;0.568680;0.474640
2701;-0.270493;0.479523;0.413498
2702;-0.413010;0.735596;0.525497
2703;-0.348419;0.991928;0.655106
2704;-0.226303;0.838135;0.750168
2705;-0.168335;0.758636;0.517334
2706;-0.064377;0.919037;0.600662
2707;-0.098083;1.049225;0.383774
2708;-0.238586;0.893387;0.474289
2709;-0.327438;0.762924;0.671234
2710;-0.521347;0.862305;0.728180
2711;-0.553513;0.804016;0.845337
2712;-0.339493;0.952347;0.544083
2713;-0.327911;0.932373;0.486267
2714;-0.414139;0.757721;0.369934
2715;-0.537781;0.485931;0.490524
2716;-0.612885;0.570572;0.636017
2717;-0.307068;0.822922;0.428253
2718;-0.201202;0.533478;0.688278
2719;-0.083084;0.620102;0.189621
2720;-0.618576;0.639496;0.744186
2721;-0.137817;0.982742;0.164703
2722;-0.478149;1.042343;1.074158
2723;-0.344040;0.597473;0.674957
2724;-0.366364;0.468491;0.393814
2725;-0.086090;0.984558;0.338257
2726;-0.011734;0.111420;0.205124
2727;-1.007355;1.105011;1.383759
2728;-0.370972;0.582352;0.406525
2729;-0.462845;1.703308;0.012558
2730;-0.278778;0.812256;0.915558
2731;-0.560364;1.375076;0.752808
2732;-0.358780;0.628433;0.027634
2733;0.528885;-0.170441;-0.353928
2734;-0.468674;0.482803;-0.562042
2735;0.419449;-0.345520;0.827850
2736;-0.909470;0.925095;0.472687
2737;-1.747757;2.665329;1.718231
2738;-0.554794;1.190277;0.926407
2739;0.256516;0.722763;0.432861
2740;-0.206589;-0.132599;0.307922
2741;-0.186966;0.189911;0.473053
2742;-0.644302;0.778824;0.195251
2743;-0.859375;1.045593;0.543671
2744;-0.577667;0.950821;0.774597
2745;-0.118713;0.615631;0.715134
2746;-0.259308;0.668091;0.501556
2747;-0.086807;1.138870;0.186874
2748;-0.239227;0.847595;0.764450
2749;-0.371536;0.779541;0.632874
2750;-0.571793;0.655334;0.442917
2751;-0.487473;0.813248;0.477707
2752;-0.411423;0.893127;0.580582
2753;-0.155655;1.059448;0.373535
2754;-0.173248;1.294830;0.895676
2755;-0.084457;0.705231;0.161285
2756;-0.404526;0.365173;0.517075
2757;-0.179291;0.389038;0.474258
2758;-0.201355;0.684326;0.494247
2759;-0.284241;0.701813;0.597748
2760;-0.355301;0.610153;0.722229
2761;-0.473129;0.969543;0.673355
2762;-0.400269;1.141815;0.714935
2763;-0.314789;0.920975;0.548615
2764;-0.336945;0.872238;0.498001
2765;-0.391525;0.628876;0.552231
2766;-0.318832;0.594650;0.415848
2767;-0.310501;0.703735;0.450928
2768;-0.201599;0.689987;0.400208
2769;-0.345459;0.747635;0.524811
2770;-0.395905;0.729980;0.445068
2771;-0.577118;0.665253;0.614090
2772;-0.542496;1.024811;0.502106
2773;-0.741959;0.903427;0.688690
2774;-0.535095;0.658890;0.493607
2775;-0.449020;0.636673;0.540421
2776;-0.402023;0.667862;0.397018
2777;-0.364624;0.833786;0.449020
2778;-0.338165;0.980850;0.457382
2779;-0.390121;1.137100;0.749084
2780;-0.144638;0.902435;0.293091
2781;-0.127655;0.828751;0.381592
2782;-0.138947;0.553528;0.464127
2783;-0.179199;0.786102;0.406250
2784;-0.490829;0.915771;0.560013
2785;-0.433945;0.900085;0.635880
2786;-0.541382;0.762161;0.550842
2787;-0.495483;0.897552;0.704315
2788;-0.465042;0.948959;0.766388
2789;-0.363846;0.828400;0.561234
2790;-0.345505;0.508698;0.426437
2791;-0.165604;0.688171;0.345093
2792;-0.266296;0.678299;0.420776
2793;-0.264297;0.634109;0.520767
2794;-0.411011;0.792969;0.521072
2795;-0.391327;0.824295;0.609695
2796;-0.305725;1.035690;0.751419
2797;-0.497665;0.788910;0.835403
2798;-0.334015;0.707474;0.500305
2799;-0.351151;0.734695;0.501633
2800;-0.355179;0.526733;0.412704
2801;-0.314728;0.485352;0.530380
2802;-0.258545;0.922318;0.213577
2803;-0.685730;0.847870;0.492065
2804;-0.325378;0.737076;0.259995
2805;-0.586334;0.690033;0.484879
2806;-0.325027;0.667801;0.396057
2807;-0.317032;0.631348;0.536545
2808;-0.230118;1.107544;0.373856
2809;-0.606781;1.341232;1.159973
2810;-0.196335;0.528458;-0.026352
2811;-0.682724;0.717514;0.915833
2812;-0.216721;0.508179;0.920670
2813;-0.289993;0.864334;0.337387
2814;-0.361023;1.271683;0.748718
2815;-0.330887;1.154831;0.623642
2816;-0.136688;0.639069;0.350113
2817;0.093231;0.312042;0.205841
2818;0.045853;0.542648;0.342026
2819;-0.159668;0.645355;0.690460
2820;-0.498398;0.848663;0.966904
2821;-0.720795;1.068848;0.720703
2822;-0.602112;1.134338;0.540268
2823;-0.301407;0.786682;0.594955
2824;-0.288452;0.709732;0.325302
2825;-0.259384;0.657730;0.402374
2826;-0.160873;0.736618;0.371979
2827;-0.257385;0.413010;0.529480
2828;-0.230331;0.577225;0.513992
2829;-0.333466;0.723953;0.533188
2830;-0.377197;0.805740;0.579773
2831;-0.469177;0.918747;0.655106
2832;-0.504959;0.790421;0.553925
2833;-0.523621;0.717041;0.565750
2834;-0.502304;0.591293;0.484695
2835;-0.368317;0.610306;0.204376
2836;-0.284363;0.467926;0.801743
2837;-0.504745;1.085999;0.437119
2838;-0.391678;1.263870;0.545547
2839;-0.261200;1.014069;0.559662
2840;-0.176697;0.673264;0.421021
2841;-0.281403;0.691071;0.481750
2842;-0.247620;0.780548;0.378754
2843;-0.434830;0.894852;0.971222
2844;-0.177704;0.405945;0.252563
2845;-0.457672;0.703568;0.480148
2846;-0.471115;1.104660;0.690781
2847;-0.499863;1.004990;0.745819
2848;-0.400085;1.066376;0.744873
2849;-0.229889;0.779999;0.625214
2850;-0.164856;0.532532;0.453125
2851;-0.325012;0.553574;0.592407
2852;-0.094467;0.258072;0.094467
2853;-0.275833;0.473267;0.490631
2854;-0.391068;0.622147;0.816742
2855;-0.506027;1.426407;0.847031
2856;-0.626419;1.444458;0.863937
2857;-0.252731;1.137497;0.640594
2858;0.003540;0.606934;0.474533
2859;0.053696;0.337234;0.129837
2860;-0.129211;0.214523;0.084015
2861;-0.273087;0.249191;0.361130
2862;-0.560837;0.503418;0.587723
2863;-0.590515;1.191208;0.667572
2864;-0.712280;1.290649;0.940811
2865;-0.450470;1.069611;0.639191
2866;-0.542328;0.873444;0.633911
2867;-0.310135;0.704575;0.339157
2868;-0.255524;0.427567;0.419785
2869;-0.213974;0.242493;0.220444
2870;-0.360611;0.483231;0.204971
2871;-0.412537;0.949127;0.854721
2872;-0.885696;1.934021;1.473511
2873;-0.080872;1.801956;0.941208
2874;-0.101990;0.465088;0.285385
2875;-0.105148;-0.257217;0.032059
2876;-0.137924;-0.372543;-0.017136
2877;-0.048233;0.447403;-0.065109
2878;-0.024963;1.205658;0.401382
2879;-0.478226;1.468277;1.449814
2880;-1.237381;1.419785;1.362122
2881;-0.634567;0.802872;0.797028
2882;-0.067230;0.740372;0.435318
2883;-0.050140;0.734100;0.288696
2884;-0.241028;0.528870;0.364304
2885;-0.406204;0.554413;0.321899
2886;-0.431396;0.704910;0.401520
2887;-0.250137;0.708954;0.627777
2888;-0.192276;0.763290;0.581451
2889;-0.152130;0.685181;0.649384
2890;-0.409729;0.773788;0.671890
2891;-0.493668;0.805344;0.422226
2892;-0.420410;0.737183;0.627930
2893;-0.388351;0.785950;0.480164
2894;-0.471634;0.850098;0.494644
2895;-0.446915;0.779510;0.397339
2896;-0.450150;0.864548;0.397751
2897;-0.327530;0.720596;0.319885
2898;-0.267776;0.505402;0.322479
2899;-0.386490;0.740814;0.498016
2900;-0.565140;1.120438;1.009613
2901;-0.307999;0.878021;0.496033
2902;-0.135620;0.770706;0.359253
2903;-0.272308;0.623077;0.571930
2904;-0.478775;0.703384;0.534515
2905;-0.465561;0.900314;0.458160
2906;-0.343185;0.897781;0.743729
2907;-0.356873;0.955887;0.467133
2908;-0.275558;0.749451;0.472702
2909;-0.124557;0.796249;0.583740
2910;-0.226151;1.221451;0.510330
2911;-0.223068;0.735245;0.780151
2912;-0.432785;0.748367;0.403549
2913;-0.488983;0.555801;0.679306
2914;-0.103134;0.804565;0.115860
2915;-0.625168;0.670319;0.708740
2916;-0.705200;1.216110;0.677826
2917;-0.385574;1.128159;0.613068
2918;-0.594498;0.929184;1.159668
2919;0.419510;0.159241;0.392609
2920;-0.430389;0.697968;-0.266144
2921;0.057816;0.038116;0.271271
2922;0.007492;0.230057;0.360443
2923;-0.407288;0.637909;0.140671
2924;-0.420685;0.998978;0.785797
2925;-0.600067;1.192032;0.850403
2926;-0.494034;0.957153;0.968948
2927;-0.566132;0.937485;0.858780
2928;-0.358475;0.909164;0.454880
2929;-0.275528;0.789551;0.525742
2930;-0.517441;0.915161;0.491257
2931;-0.635452;0.544052;1.062775
2932;0.160553;0.918640;0.374527
2933;-0.346542;0.859573;-0.152771
2934;-0.083817;0.002121;0.677689
2935;-0.433762;0.815109;0.648453
2936;-0.369888;1.039093;0.042938
2937;-0.225021;0.952515;0.760635
2938;-0.884567;1.550522;2.391953
2939;-0.464310;0.759415;0.678238
2940;0.483261;-0.161423;-0.665619
2941;-0.428131;0.231369;0.140427
2942;-0.231339;-0.057480;0.713409
2943;-0.086823;0.310287;0.411255
2944;-0.445908;1.167160;0.812881
2945;-1.093811;1.769363;1.474808
2946;-0.723953;1.030701;0.944595
2947;-0.258224;0.804047;0.656876
2948;-0.433899;0.661758;0.562164
2949;-0.196259;0.654236;0.411987
2950;-0.157730;0.670990;0.399872
2951;-0.147644;0.434937;0.501755
2952;-0.266327;0.677765;0.517990
2953;-0.279175;0.665985;0.387299
2954;-0.416443;0.919601;0.630096
2955;-0.288498;0.654984;0.528046
2956;-0.398651;0.767014;0.906586
2957;-0.305481;0.823196;0.665894
2958;-0.259293;0.898422;0.583740
2959;-0.346863;0.863525;0.705750
2960;-0.375504;0.845169;0.540726
2961;-0.574890;0.862640;0.629501
2962;-0.486679;0.580353;0.669830
2963;-0.302246;1.057922;0.345856
2964;-0.654160;1.014877;0.538925
2965;-0.399933;0.297729;0.483612
2966;-0.044113;1.051514;0.318726
2967;-0.421478;0.603622;0.279297
2968;-0.253525;0.202286;0.465637
2969;-0.739609;0.852631;0.694748
2970;-0.448135;1.075592;0.597290
